order_id,tanggal_transaksi,tanggal,bulan,bulan_num,tahun,hari,jam,channel_penjualan,store_id,store_name,tipe_toko,kota,provinsi,customer_id,jenis_kelamin,kelompok_usia,tipe_pelanggan,product_id,nama_produk,kategori,sub_kategori,brand,qty,harga_list,harga_jual,diskon_persen,total_penjualan,biaya_produksi,biaya_pengiriman,biaya_platform,biaya_packing,total_biaya,profit,margin_persen,metode_pembayaran,event_promo
ORD001386,2024-01-10 10:58,2024-01-10,January,1,2024,Rabu,10,Website,ONLINE,Website - Tangerang,Online,Tangerang,Banten,CUST00620,Pria,35-44,Member,PRD005,Dress Batik Modern,Apparel,Dress,Batik Nexus,2,399000,359100,10,718200,360000,12000,17955,5000,394955,323245,45.01,Virtual Account,Normal
ORD001387,2024-01-10 10:59,2024-01-10,January,1,2024,Rabu,10,Website,ONLINE,Website - Depok,Online,Depok,Jawa Barat,CUST07057,Pria,18-24,Non-Member,PRD024,Sneakers Lokal,Footwear,Sneakers,Nexus Step,1,399000,379050,5,379050,180000,10000,9476,3000,202476,176574,46.58,Transfer,Normal
ORD001388,2024-01-10 11:09,2024-01-10,January,1,2024,Rabu,11,Website,ONLINE,Website - Jakarta,Online,Jakarta,DKI Jakarta,CUST03595,Pria,25-34,Non-Member,PRD010,Topi Snapback,Aksesoris,Topi,Nexus,2,79000,71100,10,142200,60000,10000,3555,4000,77555,64645,45.46,Kartu Kredit,Normal
ORD001389,2024-01-10 11:10,2024-01-10,January,1,2024,Rabu,11,Shopee,ONLINE,Shopee - Semarang,Online,Semarang,Jawa Tengah,CUST05989,Pria,35-44,Member,PRD025,Sandal Kulit,Footwear,Sandal,Nexus Step,2,189000,170100,10,340200,150000,18000,13608,5000,186608,153592,45.15,Transfer,Normal
ORD001390,2024-01-10 11:24,2024-01-10,January,1,2024,Rabu,11,Tokopedia,ONLINE,Tokopedia - Depok,Online,Depok,Jawa Barat,CUST02080,Pria,35-44,Member,PRD025,Sandal Kulit,Footwear,Sandal,Nexus Step,4,189000,179550,5,718200,300000,10000,25137,2000,337137,381063,53.06,Transfer,Normal
ORD001391,2024-01-10 11:25,2024-01-10,January,1,2024,Rabu,11,Tokopedia,ONLINE,Tokopedia - Makassar,Online,Makassar,Sulawesi Selatan,CUST06662,Pria,25-34,Member,PRD019,Bantal Sofa Batik,Home,Dekorasi,Nexus Home,3,119000,119000,0,357000,135000,30000,12495,3000,180495,176505,49.44,Kartu Kredit,Normal
ORD001392,2024-01-10 11:25,2024-01-10,January,1,2024,Rabu,11,Shopee,ONLINE,Shopee - Samarinda,Online,Samarinda,Kalimantan Timur,CUST01328,Wanita,25-34,Member,PRD012,Dompet Kulit Lokal,Aksesoris,Dompet,Nexus Leather,2,259000,259000,0,518000,220000,30000,20720,5000,275720,242280,46.77,Transfer,Normal
ORD001393,2024-01-10 11:37,2024-01-10,January,1,2024,Rabu,11,Tokopedia,ONLINE,Tokopedia - Jakarta,Online,Jakarta,DKI Jakarta,CUST06787,Pria,25-34,Non-Member,PRD018,Diffuser Set,Home,Aroma,Nexus Scent,1,159000,159000,0,159000,65000,10000,5565,5000,85565,73435,46.19,COD,Normal
ORD001394,2024-01-10 11:42,2024-01-10,January,1,2024,Rabu,11,Tokopedia,ONLINE,Tokopedia - Samarinda,Online,Samarinda,Kalimantan Timur,CUST02156,Wanita,25-34,Member,PRD023,Sticky Notes Lucu,Stationery,Notes,Nexus Write,1,29000,27550,5,27550,10000,25000,964,2000,37964,-10414,-37.8,OVO,Normal
ORD001395,2024-01-10 11:45,2024-01-10,January,1,2024,Rabu,11,Shopee,ONLINE,Shopee - Manado,Online,Manado,Sulawesi Utara,CUST04103,Pria,18-24,Member,PRD012,Dompet Kulit Lokal,Aksesoris,Dompet,Nexus Leather,3,259000,246050,5,738150,330000,18000,29526,3000,380526,357624,48.45,ShopeePay,Normal
ORD001396,2024-01-10 11:50,2024-01-10,January,1,2024,Rabu,11,Shopee,ONLINE,Shopee - Tangerang,Online,Tangerang,Banten,CUST06371,Wanita,18-24,Non-Member,PRD002,Hoodie Lokal Premium,Apparel,Hoodie,Nexus,2,249000,236550,5,473100,240000,10000,18924,5000,273924,199176,42.1,Transfer,Normal
ORD001397,2024-01-10 12:03,2024-01-10,January,1,2024,Rabu,12,Tokopedia,ONLINE,Tokopedia - Bogor,Online,Bogor,Jawa Barat,CUST04722,Pria,35-44,Member,PRD009,Tas Kanvas Lokal,Aksesoris,Tas,Nexus Bag,4,179000,179000,0,716000,320000,12000,25060,4000,361060,354940,49.57,Kartu Kredit,Normal
ORD001398,2024-01-10 12:05,2024-01-10,January,1,2024,Rabu,12,Shopee,ONLINE,Shopee - Tangerang,Online,Tangerang,Banten,CUST01125,Pria,25-34,Member,PRD017,Lilin Aromaterapi,Home,Aroma,Nexus Scent,2,89000,84550,5,169100,60000,12000,6764,4000,82764,86336,51.06,COD,Normal
ORD001399,2024-01-10 12:09,2024-01-10,January,1,2024,Rabu,12,Tokopedia,ONLINE,Tokopedia - Malang,Online,Malang,Jawa Timur,CUST00975,Pria,25-34,Non-Member,PRD026,Sepatu Slip On,Footwear,Slip On,Nexus Step,1,279000,251100,10,251100,120000,15000,8788,5000,148788,102312,40.75,OVO,Normal
ORD001400,2024-01-10 12:11,2024-01-10,January,1,2024,Rabu,12,Toko,STR009,Nexus Retail Palembang,Mall,Palembang,Sumatera Selatan,CUST01502,Pria,18-24,Non-Member,PRD005,Dress Batik Modern,Apparel,Dress,Batik Nexus,3,399000,399000,0,1197000,540000,0,0,0,540000,657000,54.89,Kartu Kredit,Normal
ORD001401,2024-01-10 12:17,2024-01-10,January,1,2024,Rabu,12,Website,ONLINE,Website - Manado,Online,Manado,Sulawesi Utara,CUST05984,Wanita,18-24,Non-Member,PRD001,Kaos Polos Katun Lokal,Apparel,Kaos,Nexus,4,99000,99000,0,396000,180000,22000,9900,2000,213900,182100,45.98,QRIS,Normal
ORD001402,2024-01-10 12:26,2024-01-10,January,1,2024,Rabu,12,Toko,STR015,Nexus Retail Balikpapan,Mall,Balikpapan,Kalimantan Timur,CUST07767,Pria,18-24,Non-Member,PRD016,Mug Keramik Lokal,Home,Drinkware,Nexus Home,3,69000,65550,5,196650,75000,0,0,0,75000,121650,61.86,Kartu Kredit,Normal
ORD001403,2024-01-10 12:28,2024-01-10,January,1,2024,Rabu,12,Shopee,ONLINE,Shopee - Surabaya,Online,Surabaya,Jawa Timur,CUST04954,Wanita,18-24,Non-Member,PRD009,Tas Kanvas Lokal,Aksesoris,Tas,Nexus Bag,3,179000,179000,0,537000,240000,12000,21480,5000,278480,258520,48.14,Transfer,Normal
ORD001404,2024-01-10 12:40,2024-01-10,January,1,2024,Rabu,12,Tokopedia,ONLINE,Tokopedia - Pontianak,Online,Pontianak,Kalimantan Barat,CUST02050,Wanita,25-34,Member,PRD019,Bantal Sofa Batik,Home,Dekorasi,Nexus Home,3,119000,119000,0,357000,135000,18000,12495,2000,167495,189505,53.08,Transfer,Normal
ORD001405,2024-01-10 12:46,2024-01-10,January,1,2024,Rabu,12,Shopee,ONLINE,Shopee - Manado,Online,Manado,Sulawesi Utara,CUST06458,Pria,25-34,Member,PRD026,Sepatu Slip On,Footwear,Slip On,Nexus Step,1,279000,279000,0,279000,120000,22000,11160,2000,155160,123840,44.39,Transfer,Normal
ORD001406,2024-01-10 12:47,2024-01-10,January,1,2024,Rabu,12,Shopee,ONLINE,Shopee - Padang,Online,Padang,Sumatera Barat,CUST00300,Wanita,18-24,Non-Member,PRD018,Diffuser Set,Home,Aroma,Nexus Scent,2,159000,151050,5,302100,130000,35000,12084,3000,180084,122016,40.39,ShopeePay,Normal
ORD001407,2024-01-10 12:54,2024-01-10,January,1,2024,Rabu,12,Website,ONLINE,Website - Bandung,Online,Bandung,Jawa Barat,CUST01928,Pria,35-44,Member,PRD005,Dress Batik Modern,Apparel,Dress,Batik Nexus,1,399000,359100,10,359100,180000,10000,8977,5000,203977,155123,43.2,Virtual Account,Normal
ORD001408,2024-01-10 13:03,2024-01-10,January,1,2024,Rabu,13,Toko,STR005,Nexus Retail Semarang,Mall,Semarang,Jawa Tengah,CUST03552,Pria,18-24,Member,PRD019,Bantal Sofa Batik,Home,Dekorasi,Nexus Home,1,119000,113050,5,113050,45000,0,0,0,45000,68050,60.19,Kartu Kredit,Normal
ORD001409,2024-01-10 13:05,2024-01-10,January,1,2024,Rabu,13,Shopee,ONLINE,Shopee - Yogyakarta,Online,Yogyakarta,DI Yogyakarta,CUST01855,Pria,18-24,Non-Member,PRD015,Tumbler Stainless,Home,Drinkware,Nexus Home,2,129000,129000,0,258000,100000,20000,10320,4000,134320,123680,47.94,Transfer,Normal
ORD001410,2024-01-10 13:07,2024-01-10,January,1,2024,Rabu,13,Website,ONLINE,Website - Padang,Online,Padang,Sumatera Barat,CUST04889,Pria,35-44,Non-Member,PRD004,Celana Chino Lokal,Apparel,Celana,Nexus,2,279000,279000,0,558000,260000,30000,13950,3000,306950,251050,44.99,Virtual Account,Normal
ORD001411,2024-01-10 13:12,2024-01-10,January,1,2024,Rabu,13,Shopee,ONLINE,Shopee - Bekasi,Online,Bekasi,Jawa Barat,CUST00536,Pria,18-24,Non-Member,PRD025,Sandal Kulit,Footwear,Sandal,Nexus Step,2,189000,170100,10,340200,150000,10000,13608,5000,178608,161592,47.5,COD,Normal
ORD001412,2024-01-10 13:14,2024-01-10,January,1,2024,Rabu,13,Tokopedia,ONLINE,Tokopedia - Pontianak,Online,Pontianak,Kalimantan Barat,CUST02428,Wanita,35-44,Non-Member,PRD022,Pensil Set Eco,Stationery,Alat Tulis,Nexus Write,1,39000,39000,0,39000,15000,25000,1365,4000,45365,-6365,-16.32,Transfer,Normal
ORD001413,2024-01-10 13:15,2024-01-10,January,1,2024,Rabu,13,Website,ONLINE,Website - Tangerang,Online,Tangerang,Banten,CUST00315,Wanita,35-44,Non-Member,PRD001,Kaos Polos Katun Lokal,Apparel,Kaos,Nexus,1,99000,99000,0,99000,45000,15000,2475,5000,67475,31525,31.84,Transfer,Normal
ORD001414,2024-01-10 13:16,2024-01-10,January,1,2024,Rabu,13,Tokopedia,ONLINE,Tokopedia - Lampung,Online,Lampung,Lampung,CUST03236,Pria,25-34,Non-Member,PRD025,Sandal Kulit,Footwear,Sandal,Nexus Step,4,189000,179550,5,718200,300000,25000,25137,3000,353137,365063,50.83,GoPay,Normal
ORD001415,2024-01-10 13:31,2024-01-10,January,1,2024,Rabu,13,Tokopedia,ONLINE,Tokopedia - Yogyakarta,Online,Yogyakarta,DI Yogyakarta,CUST07206,Wanita,25-34,Non-Member,PRD010,Topi Snapback,Aksesoris,Topi,Nexus,2,79000,79000,0,158000,60000,12000,5530,5000,82530,75470,47.77,Transfer,Normal
ORD001416,2024-01-10 13:33,2024-01-10,January,1,2024,Rabu,13,Tokopedia,ONLINE,Tokopedia - Pontianak,Online,Pontianak,Kalimantan Barat,CUST01816,Pria,25-34,Member,PRD014,Kacamata Fashion,Aksesoris,Kacamata,Nexus Eye,3,199000,199000,0,597000,210000,35000,20895,4000,269895,327105,54.79,GoPay,Normal
ORD001417,2024-01-10 13:47,2024-01-10,January,1,2024,Rabu,13,Tokopedia,ONLINE,Tokopedia - Makassar,Online,Makassar,Sulawesi Selatan,CUST01142,Wanita,25-34,Member,PRD010,Topi Snapback,Aksesoris,Topi,Nexus,1,79000,79000,0,79000,30000,30000,2765,4000,66765,12235,15.49,GoPay,Normal
ORD001418,2024-01-10 13:47,2024-01-10,January,1,2024,Rabu,13,Shopee,ONLINE,Shopee - Balikpapan,Online,Balikpapan,Kalimantan Timur,CUST07605,Pria,25-34,Non-Member,PRD008,Polo Shirt Premium,Apparel,Polo,Nexus,3,189000,179550,5,538650,255000,18000,21546,4000,298546,240104,44.58,COD,Normal
ORD001419,2024-01-10 13:48,2024-01-10,January,1,2024,Rabu,13,Toko,STR012,Nexus Retail Depok,Ruko,Depok,Jawa Barat,CUST06401,Pria,35-44,Member,PRD019,Bantal Sofa Batik,Home,Dekorasi,Nexus Home,4,119000,119000,0,476000,180000,0,0,0,180000,296000,62.18,QRIS,Normal
ORD001420,2024-01-10 13:49,2024-01-10,January,1,2024,Rabu,13,Shopee,ONLINE,Shopee - Tangerang,Online,Tangerang,Banten,CUST00555,Wanita,18-24,Non-Member,PRD024,Sneakers Lokal,Footwear,Sneakers,Nexus Step,5,399000,379050,5,1895250,900000,9000,75810,2000,986810,908440,47.93,Kartu Kredit,Normal
ORD001421,2024-01-10 13:57,2024-01-10,January,1,2024,Rabu,13,Shopee,ONLINE,Shopee - Depok,Online,Depok,Jawa Barat,CUST05979,Pria,35-44,Non-Member,PRD010,Topi Snapback,Aksesoris,Topi,Nexus,4,79000,79000,0,316000,120000,9000,12640,3000,144640,171360,54.23,Transfer,Normal
ORD001422,2024-01-10 13:57,2024-01-10,January,1,2024,Rabu,13,Toko,STR011,Nexus Retail Tangerang,Mall,Tangerang,Banten,CUST01593,Pria,18-24,Member,PRD022,Pensil Set Eco,Stationery,Alat Tulis,Nexus Write,2,39000,37050,5,74100,30000,0,0,0,30000,44100,59.51,QRIS,Normal
ORD001423,2024-01-10 14:13,2024-01-10,January,1,2024,Rabu,14,Website,ONLINE,Website - Bandung,Online,Bandung,Jawa Barat,CUST05208,Pria,25-34,Member,PRD014,Kacamata Fashion,Aksesoris,Kacamata,Nexus Eye,2,199000,199000,0,398000,140000,9000,9950,3000,161950,236050,59.31,Transfer,Normal
ORD001424,2024-01-10 14:23,2024-01-10,January,1,2024,Rabu,14,Tokopedia,ONLINE,Tokopedia - Banjarmasin,Online,Banjarmasin,Kalimantan Selatan,CUST01376,Pria,25-34,Member,PRD006,Jaket Denim Lokal,Apparel,Jaket,Nexus,2,349000,349000,0,698000,320000,25000,24430,4000,373430,324570,46.5,Kartu Kredit,Normal
ORD001425,2024-01-10 14:37,2024-01-10,January,1,2024,Rabu,14,Tokopedia,ONLINE,Tokopedia - Surabaya,Online,Surabaya,Jawa Timur,CUST06839,Wanita,25-34,Member,PRD016,Mug Keramik Lokal,Home,Drinkware,Nexus Home,3,69000,69000,0,207000,75000,20000,7245,3000,105245,101755,49.16,Transfer,Normal
ORD001426,2024-01-10 14:43,2024-01-10,January,1,2024,Rabu,14,Tokopedia,ONLINE,Tokopedia - Bekasi,Online,Bekasi,Jawa Barat,CUST01286,Pria,18-24,Member,PRD011,Totebag Kanvas,Aksesoris,Tas,Nexus Bag,1,89000,80100,10,80100,35000,9000,2803,3000,49803,30297,37.82,GoPay,Normal
ORD001427,2024-01-10 14:45,2024-01-10,January,1,2024,Rabu,14,Shopee,ONLINE,Shopee - Manado,Online,Manado,Sulawesi Utara,CUST04087,Pria,25-34,Non-Member,PRD014,Kacamata Fashion,Aksesoris,Kacamata,Nexus Eye,2,199000,199000,0,398000,140000,18000,15920,3000,176920,221080,55.55,Kartu Kredit,Normal
ORD001428,2024-01-10 14:46,2024-01-10,January,1,2024,Rabu,14,Toko,STR011,Nexus Retail Tangerang,Mall,Tangerang,Banten,CUST06791,Wanita,18-24,Member,PRD020,Notebook Daur Ulang,Stationery,Notebook,Nexus Write,1,49000,49000,0,49000,20000,0,0,0,20000,29000,59.18,Cash,Normal
ORD001429,2024-01-10 14:49,2024-01-10,January,1,2024,Rabu,14,Toko,STR001,Nexus Retail Sudirman,Mall,Jakarta,DKI Jakarta,CUST03038,Pria,25-34,Member,PRD018,Diffuser Set,Home,Aroma,Nexus Scent,3,159000,159000,0,477000,195000,0,0,0,195000,282000,59.12,Debit,Normal
ORD001430,2024-01-10 14:50,2024-01-10,January,1,2024,Rabu,14,Website,ONLINE,Website - Medan,Online,Medan,Sumatera Utara,CUST00340,Wanita,45-54,Member,PRD008,Polo Shirt Premium,Apparel,Polo,Nexus,2,189000,179550,5,359100,170000,30000,8977,3000,211977,147123,40.97,Transfer,Normal
ORD001431,2024-01-10 14:51,2024-01-10,January,1,2024,Rabu,14,Toko,STR005,Nexus Retail Semarang,Mall,Semarang,Jawa Tengah,CUST01792,Wanita,25-34,Member,PRD006,Jaket Denim Lokal,Apparel,Jaket,Nexus,2,349000,349000,0,698000,320000,0,0,0,320000,378000,54.15,Cash,Normal
ORD001432,2024-01-10 14:53,2024-01-10,January,1,2024,Rabu,14,Toko,STR005,Nexus Retail Semarang,Mall,Semarang,Jawa Tengah,CUST06833,Wanita,25-34,Non-Member,PRD018,Diffuser Set,Home,Aroma,Nexus Scent,4,159000,143100,10,572400,260000,0,0,0,260000,312400,54.58,QRIS,Normal
ORD001433,2024-01-10 14:55,2024-01-10,January,1,2024,Rabu,14,Tokopedia,ONLINE,Tokopedia - Palembang,Online,Palembang,Sumatera Selatan,CUST00163,Wanita,25-34,Non-Member,PRD018,Diffuser Set,Home,Aroma,Nexus Scent,1,159000,159000,0,159000,65000,25000,5565,2000,97565,61435,38.64,GoPay,Normal
ORD001434,2024-01-10 14:57,2024-01-10,January,1,2024,Rabu,14,Shopee,ONLINE,Shopee - Bogor,Online,Bogor,Jawa Barat,CUST06725,Pria,25-34,Non-Member,PRD006,Jaket Denim Lokal,Apparel,Jaket,Nexus,1,349000,331550,5,331550,160000,15000,13262,5000,193262,138288,41.71,COD,Normal
ORD001435,2024-01-10 14:57,2024-01-10,January,1,2024,Rabu,14,Website,ONLINE,Website - Jakarta,Online,Jakarta,DKI Jakarta,CUST06179,Wanita,25-34,Non-Member,PRD016,Mug Keramik Lokal,Home,Drinkware,Nexus Home,1,69000,69000,0,69000,25000,9000,1725,5000,40725,28275,40.98,Kartu Kredit,Normal
ORD001436,2024-01-10 15:12,2024-01-10,January,1,2024,Rabu,15,Toko,STR015,Nexus Retail Balikpapan,Mall,Balikpapan,Kalimantan Timur,CUST07840,Wanita,18-24,Non-Member,PRD024,Sneakers Lokal,Footwear,Sneakers,Nexus Step,3,399000,399000,0,1197000,540000,0,0,0,540000,657000,54.89,Cash,Normal
ORD001437,2024-01-10 15:15,2024-01-10,January,1,2024,Rabu,15,Shopee,ONLINE,Shopee - Bandung,Online,Bandung,Jawa Barat,CUST02794,Wanita,25-34,Member,PRD022,Pensil Set Eco,Stationery,Alat Tulis,Nexus Write,1,39000,39000,0,39000,15000,9000,1560,5000,30560,8440,21.64,Kartu Kredit,Normal
ORD001438,2024-01-10 15:18,2024-01-10,January,1,2024,Rabu,15,Tokopedia,ONLINE,Tokopedia - Depok,Online,Depok,Jawa Barat,CUST02718,Pria,25-34,Non-Member,PRD019,Bantal Sofa Batik,Home,Dekorasi,Nexus Home,1,119000,107100,10,107100,45000,15000,3748,4000,67748,39352,36.74,COD,Normal
ORD001439,2024-01-10 15:34,2024-01-10,January,1,2024,Rabu,15,Website,ONLINE,Website - Bekasi,Online,Bekasi,Jawa Barat,CUST01856,Pria,35-44,Member,PRD008,Polo Shirt Premium,Apparel,Polo,Nexus,1,189000,179550,5,179550,85000,9000,4488,2000,100488,79062,44.03,Virtual Account,Normal
ORD001440,2024-01-10 15:39,2024-01-10,January,1,2024,Rabu,15,Tokopedia,ONLINE,Tokopedia - Tangerang,Online,Tangerang,Banten,CUST03091,Wanita,18-24,Non-Member,PRD010,Topi Snapback,Aksesoris,Topi,Nexus,2,79000,79000,0,158000,60000,15000,5530,5000,85530,72470,45.87,OVO,Normal
ORD001441,2024-01-10 15:45,2024-01-10,January,1,2024,Rabu,15,Toko,STR015,Nexus Retail Balikpapan,Mall,Balikpapan,Kalimantan Timur,CUST07082,Pria,18-24,Member,PRD007,Kaos Oversize Lokal,Apparel,Kaos,Nexus,2,129000,129000,0,258000,110000,0,0,0,110000,148000,57.36,Cash,Normal
ORD001442,2024-01-10 15:52,2024-01-10,January,1,2024,Rabu,15,Toko,STR015,Nexus Retail Balikpapan,Mall,Balikpapan,Kalimantan Timur,CUST02226,Pria,35-44,Member,PRD021,Planner Tahunan,Stationery,Planner,Nexus Write,1,129000,129000,0,129000,50000,0,0,0,50000,79000,61.24,Cash,Normal
ORD001443,2024-01-10 15:57,2024-01-10,January,1,2024,Rabu,15,Toko,STR011,Nexus Retail Tangerang,Mall,Tangerang,Banten,CUST07211,Pria,18-24,Member,PRD014,Kacamata Fashion,Aksesoris,Kacamata,Nexus Eye,5,199000,199000,0,995000,350000,0,0,0,350000,645000,64.82,Debit,Normal
ORD001444,2024-01-10 16:02,2024-01-10,January,1,2024,Rabu,16,Toko,STR014,Nexus Retail Malang,Standalone,Malang,Jawa Timur,CUST03447,Pria,35-44,Non-Member,PRD012,Dompet Kulit Lokal,Aksesoris,Dompet,Nexus Leather,2,259000,259000,0,518000,220000,0,0,0,220000,298000,57.53,Kartu Kredit,Normal
ORD001445,2024-01-10 16:16,2024-01-10,January,1,2024,Rabu,16,Toko,STR001,Nexus Retail Sudirman,Mall,Jakarta,DKI Jakarta,CUST00706,Pria,25-34,Non-Member,PRD021,Planner Tahunan,Stationery,Planner,Nexus Write,2,129000,122550,5,245100,100000,0,0,0,100000,145100,59.2,Debit,Normal
ORD001446,2024-01-10 16:23,2024-01-10,January,1,2024,Rabu,16,Tokopedia,ONLINE,Tokopedia - Lampung,Online,Lampung,Lampung,CUST00396,Pria,45-54,Non-Member,PRD015,Tumbler Stainless,Home,Drinkware,Nexus Home,1,129000,129000,0,129000,50000,35000,4515,4000,93515,35485,27.51,GoPay,Normal
ORD001447,2024-01-10 16:26,2024-01-10,January,1,2024,Rabu,16,Tokopedia,ONLINE,Tokopedia - Bandung,Online,Bandung,Jawa Barat,CUST07125,Pria,55+,Member,PRD019,Bantal Sofa Batik,Home,Dekorasi,Nexus Home,4,119000,113050,5,452200,180000,10000,15827,5000,210827,241373,53.38,GoPay,Normal
ORD001448,2024-01-10 16:31,2024-01-10,January,1,2024,Rabu,16,Shopee,ONLINE,Shopee - Bekasi,Online,Bekasi,Jawa Barat,CUST03395,Wanita,18-24,Member,PRD019,Bantal Sofa Batik,Home,Dekorasi,Nexus Home,3,119000,107100,10,321300,135000,9000,12852,4000,160852,160448,49.94,Transfer,Normal
ORD001449,2024-01-10 16:33,2024-01-10,January,1,2024,Rabu,16,Shopee,ONLINE,Shopee - Bekasi,Online,Bekasi,Jawa Barat,CUST00028,Wanita,25-34,Non-Member,PRD024,Sneakers Lokal,Footwear,Sneakers,Nexus Step,3,399000,399000,0,1197000,540000,10000,47880,2000,599880,597120,49.88,ShopeePay,Normal
ORD001450,2024-01-10 16:40,2024-01-10,January,1,2024,Rabu,16,Tokopedia,ONLINE,Tokopedia - Pontianak,Online,Pontianak,Kalimantan Barat,CUST07479,Wanita,25-34,Non-Member,PRD015,Tumbler Stainless,Home,Drinkware,Nexus Home,1,129000,129000,0,129000,50000,30000,4515,3000,87515,41485,32.16,OVO,Normal
ORD001451,2024-01-10 16:40,2024-01-10,January,1,2024,Rabu,16,Shopee,ONLINE,Shopee - Surabaya,Online,Surabaya,Jawa Timur,CUST04255,Wanita,18-24,Non-Member,PRD011,Totebag Kanvas,Aksesoris,Tas,Nexus Bag,1,89000,80100,10,80100,35000,12000,3204,4000,54204,25896,32.33,Kartu Kredit,Normal
ORD001452,2024-01-10 16:49,2024-01-10,January,1,2024,Rabu,16,Shopee,ONLINE,Shopee - Samarinda,Online,Samarinda,Kalimantan Timur,CUST00162,Pria,18-24,Non-Member,PRD003,Kemeja Linen Lokal,Apparel,Kemeja,Nexus,1,299000,299000,0,299000,150000,25000,11960,5000,191960,107040,35.8,COD,Normal
ORD001453,2024-01-10 16:59,2024-01-10,January,1,2024,Rabu,16,Toko,STR008,Nexus Retail Denpasar,Ruko,Denpasar,Bali,CUST05590,Pria,35-44,Non-Member,PRD006,Jaket Denim Lokal,Apparel,Jaket,Nexus,1,349000,314100,10,314100,160000,0,0,0,160000,154100,49.06,Cash,Normal
ORD001454,2024-01-10 17:01,2024-01-10,January,1,2024,Rabu,17,Website,ONLINE,Website - Cirebon,Online,Cirebon,Jawa Barat,CUST07995,Pria,25-34,Non-Member,PRD006,Jaket Denim Lokal,Apparel,Jaket,Nexus,1,349000,349000,0,349000,160000,15000,8725,5000,188725,160275,45.92,QRIS,Normal
ORD001455,2024-01-10 17:20,2024-01-10,January,1,2024,Rabu,17,Toko,STR015,Nexus Retail Balikpapan,Mall,Balikpapan,Kalimantan Timur,CUST05374,Pria,45-54,Non-Member,PRD023,Sticky Notes Lucu,Stationery,Notes,Nexus Write,1,29000,27550,5,27550,10000,0,0,0,10000,17550,63.7,Kartu Kredit,Normal
ORD001456,2024-01-10 17:23,2024-01-10,January,1,2024,Rabu,17,Toko,STR015,Nexus Retail Balikpapan,Mall,Balikpapan,Kalimantan Timur,CUST01396,Pria,35-44,Member,PRD013,Ikat Pinggang Kulit,Aksesoris,Belt,Nexus Leather,1,149000,141550,5,141550,60000,0,0,0,60000,81550,57.61,Kartu Kredit,Normal
ORD001457,2024-01-10 17:24,2024-01-10,January,1,2024,Rabu,17,Website,ONLINE,Website - Depok,Online,Depok,Jawa Barat,CUST06282,Wanita,25-34,Non-Member,PRD018,Diffuser Set,Home,Aroma,Nexus Scent,1,159000,143100,10,143100,65000,12000,3577,4000,84577,58523,40.9,Transfer,Normal
ORD001458,2024-01-10 17:27,2024-01-10,January,1,2024,Rabu,17,Toko,STR005,Nexus Retail Semarang,Mall,Semarang,Jawa Tengah,CUST06826,Wanita,18-24,Non-Member,PRD016,Mug Keramik Lokal,Home,Drinkware,Nexus Home,1,69000,69000,0,69000,25000,0,0,0,25000,44000,63.77,QRIS,Normal
ORD001459,2024-01-10 17:49,2024-01-10,January,1,2024,Rabu,17,Website,ONLINE,Website - Bekasi,Online,Bekasi,Jawa Barat,CUST06861,Wanita,18-24,Non-Member,PRD021,Planner Tahunan,Stationery,Planner,Nexus Write,1,129000,122550,5,122550,50000,9000,3063,4000,66063,56487,46.09,QRIS,Normal
ORD001460,2024-01-10 17:50,2024-01-10,January,1,2024,Rabu,17,Shopee,ONLINE,Shopee - Pekanbaru,Online,Pekanbaru,Riau,CUST06100,Pria,35-44,Member,PRD025,Sandal Kulit,Footwear,Sandal,Nexus Step,1,189000,189000,0,189000,75000,25000,7560,2000,109560,79440,42.03,Kartu Kredit,Normal
ORD001461,2024-01-10 17:56,2024-01-10,January,1,2024,Rabu,17,Tokopedia,ONLINE,Tokopedia - Padang,Online,Padang,Sumatera Barat,CUST01072,Wanita,18-24,Member,PRD021,Planner Tahunan,Stationery,Planner,Nexus Write,3,129000,122550,5,367650,150000,25000,12867,5000,192867,174783,47.54,Kartu Kredit,Normal
ORD001462,2024-01-10 17:57,2024-01-10,January,1,2024,Rabu,17,Toko,STR011,Nexus Retail Tangerang,Mall,Tangerang,Banten,CUST01264,Wanita,18-24,Non-Member,PRD011,Totebag Kanvas,Aksesoris,Tas,Nexus Bag,2,89000,89000,0,178000,70000,0,0,0,70000,108000,60.67,Kartu Kredit,Normal
ORD001463,2024-01-10 17:58,2024-01-10,January,1,2024,Rabu,17,Website,ONLINE,Website - Banjarmasin,Online,Banjarmasin,Kalimantan Selatan,CUST05342,Wanita,35-44,Non-Member,PRD005,Dress Batik Modern,Apparel,Dress,Batik Nexus,2,399000,359100,10,718200,360000,35000,17955,3000,415955,302245,42.08,Transfer,Normal
ORD001464,2024-01-10 17:59,2024-01-10,January,1,2024,Rabu,17,Toko,STR002,Nexus Retail Bandung,Mall,Bandung,Jawa Barat,CUST00296,Wanita,35-44,Member,PRD001,Kaos Polos Katun Lokal,Apparel,Kaos,Nexus,1,99000,89100,10,89100,45000,0,0,0,45000,44100,49.49,Debit,Normal
